# time x y z qx qy qz qw
1.403638519592829466e+09 4.461191000000000351e+00 -1.680627000000000093e+00 5.793099999999999916e-01 -7.576359999999999761e-01 -3.486040000000000250e-01 -4.976800000000000113e-01 2.382779999999999898e-01
1.403638519597829580e+09 4.461212999999999873e+00 -1.680631999999999904e+00 5.793000000000000371e-01 -7.576389999999999514e-01 -3.486020000000000230e-01 -4.976800000000000113e-01 2.382740000000000136e-01
1.403638519602829456e+09 4.461235000000000284e+00 -1.680636999999999937e+00 5.792910000000000004e-01 -7.576410000000000089e-01 -3.486040000000000250e-01 -4.976760000000000073e-01 2.382720000000000116e-01
1.403638519607829571e+09 4.461255999999999666e+00 -1.680641999999999969e+00 5.792829999999999924e-01 -7.576460000000000417e-01 -3.486029999999999962e-01 -4.976689999999999725e-01 2.382710000000000106e-01
1.403638519612829447e+09 4.461275999999999797e+00 -1.680647000000000002e+00 5.792749999999999844e-01 -7.576479999999999881e-01 -3.486029999999999962e-01 -4.976679999999999993e-01 2.382690000000000086e-01
1.403638519617829561e+09 4.461295999999999928e+00 -1.680652000000000035e+00 5.792680000000000051e-01 -7.576460000000000417e-01 -3.486040000000000250e-01 -4.976709999999999745e-01 2.382670000000000066e-01
1.403638519622829199e+09 4.461314999999999920e+00 -1.680657999999999985e+00 5.792610000000000259e-01 -7.576450000000000129e-01 -3.486000000000000210e-01 -4.976749999999999785e-01 2.382690000000000086e-01
1.403638519627829552e+09 4.461332999999999771e+00 -1.680663999999999936e+00 5.792549999999999644e-01 -7.576450000000000129e-01 -3.485920000000000130e-01 -4.976789999999999825e-01 2.382710000000000106e-01
1.403638519632829428e+09 4.461350999999999623e+00 -1.680671000000000026e+00 5.792479999999999851e-01 -7.576460000000000417e-01 -3.485869999999999802e-01 -4.976789999999999825e-01 2.382730000000000126e-01
1.403638519637829542e+09 4.461367000000000083e+00 -1.680677999999999894e+00 5.792399999999999771e-01 -7.576500000000000457e-01 -3.485889999999999822e-01 -4.976729999999999765e-01 2.382740000000000136e-01
1.403638519642829418e+09 4.461389999999999745e+00 -1.680687000000000042e+00 5.792260000000000186e-01 -7.576540000000000497e-01 -3.485960000000000170e-01 -4.976630000000000220e-01 2.382690000000000086e-01
1.403638519647829533e+09 4.461406000000000205e+00 -1.680693999999999910e+00 5.792159999999999531e-01 -7.576610000000000289e-01 -3.486000000000000210e-01 -4.976539999999999853e-01 2.382620000000000016e-01
1.403638519652829409e+09 4.461420999999999637e+00 -1.680700000000000083e+00 5.792070000000000274e-01 -7.576669999999999794e-01 -3.485980000000000190e-01 -4.976479999999999793e-01 2.382569999999999966e-01
1.403638519657829523e+09 4.461433999999999678e+00 -1.680706000000000033e+00 5.791990000000000194e-01 -7.576720000000000121e-01 -3.486000000000000210e-01 -4.976389999999999980e-01 2.382569999999999966e-01
1.403638519662829399e+09 4.461446999999999719e+00 -1.680711999999999984e+00 5.791929999999999579e-01 -7.576760000000000161e-01 -3.485969999999999902e-01 -4.976329999999999920e-01 2.382599999999999996e-01
1.403638519667829514e+09 4.461459999999999759e+00 -1.680719000000000074e+00 5.791870000000000074e-01 -7.576739999999999586e-01 -3.485960000000000170e-01 -4.976360000000000228e-01 2.382620000000000016e-01
1.403638519672829390e+09 4.461471999999999660e+00 -1.680725000000000025e+00 5.791809999999999459e-01 -7.576720000000000121e-01 -3.485960000000000170e-01 -4.976400000000000268e-01 2.382620000000000016e-01
1.403638519677829742e+09 4.461482000000000170e+00 -1.680730999999999975e+00 5.791749999999999954e-01 -7.576749999999999874e-01 -3.485929999999999862e-01 -4.976389999999999980e-01 2.382579999999999976e-01
1.403638519682829618e+09 4.461491999999999791e+00 -1.680736000000000008e+00 5.791690000000000449e-01 -7.576800000000000201e-01 -3.485960000000000170e-01 -4.976329999999999920e-01 2.382499999999999896e-01
1.403638519687829494e+09 4.461501000000000161e+00 -1.680741000000000041e+00 5.791619999999999546e-01 -7.576829999999999954e-01 -3.486000000000000210e-01 -4.976260000000000128e-01 2.382499999999999896e-01
1.403638519692829609e+09 4.461522000000000432e+00 -1.680747999999999909e+00 5.791490000000000249e-01 -7.576819999999999666e-01 -3.486000000000000210e-01 -4.976220000000000088e-01 2.382610000000000006e-01
1.403638519697829485e+09 4.461533000000000193e+00 -1.680752000000000024e+00 5.791429999999999634e-01 -7.576800000000000201e-01 -3.486029999999999962e-01 -4.976180000000000048e-01 2.382720000000000116e-01
1.403638519702829599e+09 4.461542999999999815e+00 -1.680755999999999917e+00 5.791370000000000129e-01 -7.576779999999999626e-01 -3.486090000000000022e-01 -4.976149999999999740e-01 2.382740000000000136e-01
1.403638519707829475e+09 4.461553000000000324e+00 -1.680760999999999949e+00 5.791319999999999801e-01 -7.576819999999999666e-01 -3.486150000000000082e-01 -4.976070000000000215e-01 2.382690000000000086e-01
1.403638519712829590e+09 4.461561999999999806e+00 -1.680765999999999982e+00 5.791269999999999474e-01 -7.576869999999999994e-01 -3.486170000000000102e-01 -4.976019999999999888e-01 2.382640000000000036e-01
1.403638519717829466e+09 4.461570000000000036e+00 -1.680768999999999957e+00 5.791230000000000544e-01 -7.576889999999999459e-01 -3.486150000000000082e-01 -4.976030000000000175e-01 2.382589999999999986e-01
1.403638519722829580e+09 4.461574999999999847e+00 -1.680771999999999933e+00 5.791190000000000504e-01 -7.576899999999999746e-01 -3.486110000000000042e-01 -4.976039999999999908e-01 2.382569999999999966e-01
1.403638519727829456e+09 4.461579999999999657e+00 -1.680774999999999908e+00 5.791159999999999641e-01 -7.576880000000000281e-01 -3.486060000000000270e-01 -4.976070000000000215e-01 2.382640000000000036e-01
1.403638519732829809e+09 4.461584000000000216e+00 -1.680776999999999965e+00 5.791129999999999889e-01 -7.576859999999999706e-01 -3.486060000000000270e-01 -4.976079999999999948e-01 2.382690000000000086e-01
1.403638519737829447e+09 4.461586999999999748e+00 -1.680779000000000023e+00 5.791100000000000136e-01 -7.576880000000000281e-01 -3.486090000000000022e-01 -4.976030000000000175e-01 2.382680000000000076e-01
1.403638519742829561e+09 4.461605999999999739e+00 -1.680784000000000056e+00 5.790980000000000016e-01 -7.576899999999999746e-01 -3.486099999999999755e-01 -4.975990000000000135e-01 2.382690000000000086e-01
1.403638519747829437e+09 4.461611000000000438e+00 -1.680784999999999973e+00 5.790929999999999689e-01 -7.576910000000000034e-01 -3.486110000000000042e-01 -4.975950000000000095e-01 2.382730000000000126e-01
1.403638519752829552e+09 4.461616000000000248e+00 -1.680787000000000031e+00 5.790880000000000472e-01 -7.576929999999999499e-01 -3.486099999999999755e-01 -4.975919999999999788e-01 2.382740000000000136e-01
1.403638519757829428e+09 4.461619999999999919e+00 -1.680789000000000089e+00 5.790840000000000432e-01 -7.576990000000000114e-01 -3.486040000000000250e-01 -4.975879999999999748e-01 2.382730000000000126e-01
1.403638519762829542e+09 4.461623000000000339e+00 -1.680790999999999924e+00 5.790809999999999569e-01 -7.577059999999999906e-01 -3.486000000000000210e-01 -4.975800000000000223e-01 2.382740000000000136e-01
1.403638519767829418e+09 4.461624999999999730e+00 -1.680790999999999924e+00 5.790779999999999816e-01 -7.577129999999999699e-01 -3.485909999999999842e-01 -4.975740000000000163e-01 2.382759999999999878e-01
1.403638519772829533e+09 4.461627000000000010e+00 -1.680792000000000064e+00 5.790760000000000352e-01 -7.577169999999999739e-01 -3.485829999999999762e-01 -4.975709999999999855e-01 2.382799999999999918e-01
1.403638519777829409e+09 4.461627000000000010e+00 -1.680792999999999981e+00 5.790750000000000064e-01 -7.577159999999999451e-01 -3.485770000000000257e-01 -4.975740000000000163e-01 2.382859999999999978e-01
1.403638519782829523e+09 4.461627000000000010e+00 -1.680793999999999899e+00 5.790739999999999776e-01 -7.577150000000000274e-01 -3.485670000000000157e-01 -4.975820000000000243e-01 2.382879999999999998e-01
1.403638519787829399e+09 4.461625999999999870e+00 -1.680795999999999957e+00 5.790729999999999489e-01 -7.577199999999999491e-01 -3.485599999999999810e-01 -4.975809999999999955e-01 2.382869999999999988e-01
1.403638519792829514e+09 4.461623999999999590e+00 -1.680798000000000014e+00 5.790720000000000312e-01 -7.577249999999999819e-01 -3.485570000000000057e-01 -4.975740000000000163e-01 2.382869999999999988e-01
1.403638519797829390e+09 4.461622000000000199e+00 -1.680800000000000072e+00 5.790720000000000312e-01 -7.577310000000000434e-01 -3.485550000000000037e-01 -4.975680000000000103e-01 2.382859999999999978e-01
1.403638519802829504e+09 4.461617999999999640e+00 -1.680800000000000072e+00 5.790710000000000024e-01 -7.577380000000000226e-01 -3.485559999999999770e-01 -4.975580000000000003e-01 2.382819999999999938e-01
1.403638519807829618e+09 4.461613999999999969e+00 -1.680800999999999989e+00 5.790720000000000312e-01 -7.577399999999999691e-01 -3.485579999999999790e-01 -4.975539999999999963e-01 2.382779999999999898e-01
1.403638519812829494e+09 4.461608000000000018e+00 -1.680800999999999989e+00 5.790739999999999776e-01 -7.577409999999999979e-01 -3.485550000000000037e-01 -4.975559999999999983e-01 2.382769999999999888e-01
1.403638519817829609e+09 4.461600999999999928e+00 -1.680800999999999989e+00 5.790769999999999529e-01 -7.577390000000000514e-01 -3.485469999999999957e-01 -4.975640000000000063e-01 2.382789999999999908e-01
1.403638519822829485e+09 4.461592999999999698e+00 -1.680800999999999989e+00 5.790800000000000392e-01 -7.577390000000000514e-01 -3.485389999999999877e-01 -4.975689999999999835e-01 2.382789999999999908e-01
1.403638519827829599e+09 4.461584000000000216e+00 -1.680800000000000072e+00 5.790830000000000144e-01 -7.577439999999999731e-01 -3.485360000000000125e-01 -4.975660000000000083e-01 2.382740000000000136e-01
1.403638519832829475e+09 4.461574999999999847e+00 -1.680800000000000072e+00 5.790859999999999896e-01 -7.577490000000000059e-01 -3.485349999999999837e-01 -4.975640000000000063e-01 2.382660000000000056e-01
1.403638519837829590e+09 4.461564000000000085e+00 -1.680800000000000072e+00 5.790899999999999936e-01 -7.577519999999999811e-01 -3.485300000000000065e-01 -4.975660000000000083e-01 2.382579999999999976e-01
1.403638519842829466e+09 4.461642000000000330e+00 -1.680824000000000096e+00 5.790349999999999664e-01 -7.577589999999999604e-01 -3.485219999999999985e-01 -4.975629999999999775e-01 2.382539999999999936e-01
1.403638519847829580e+09 4.461638999999999911e+00 -1.680825999999999931e+00 5.790340000000000487e-01 -7.577629999999999644e-01 -3.485150000000000192e-01 -4.975600000000000023e-01 2.382579999999999976e-01
1.403638519852829456e+09 4.461635000000000240e+00 -1.680827000000000071e+00 5.790349999999999664e-01 -7.577620000000000466e-01 -3.485139999999999905e-01 -4.975580000000000003e-01 2.382660000000000056e-01
1.403638519857829571e+09 4.461629000000000289e+00 -1.680827999999999989e+00 5.790359999999999951e-01 -7.577610000000000179e-01 -3.485210000000000252e-01 -4.975539999999999963e-01 2.382670000000000066e-01
1.403638519862829685e+09 4.461623000000000339e+00 -1.680827000000000071e+00 5.790359999999999951e-01 -7.577650000000000219e-01 -3.485300000000000065e-01 -4.975439999999999863e-01 2.382640000000000036e-01
1.403638519867829561e+09 4.461615000000000109e+00 -1.680825999999999931e+00 5.790359999999999951e-01 -7.577700000000000546e-01 -3.485300000000000065e-01 -4.975359999999999783e-01 2.382630000000000026e-01
1.403638519872829437e+09 4.461606999999999879e+00 -1.680824000000000096e+00 5.790349999999999664e-01 -7.577770000000000339e-01 -3.485300000000000065e-01 -4.975249999999999950e-01 2.382640000000000036e-01
1.403638519877829552e+09 4.461598999999999648e+00 -1.680822000000000038e+00 5.790359999999999951e-01 -7.577850000000000419e-01 -3.485269999999999757e-01 -4.975169999999999870e-01 2.382620000000000016e-01
1.403638519882829428e+09 4.461590000000000167e+00 -1.680819999999999981e+00 5.790380000000000527e-01 -7.577880000000000171e-01 -3.485159999999999925e-01 -4.975189999999999890e-01 2.382640000000000036e-01
1.403638519887829542e+09 4.461581999999999937e+00 -1.680817000000000005e+00 5.790429999999999744e-01 -7.577850000000000419e-01 -3.485019999999999785e-01 -4.975289999999999990e-01 2.382710000000000106e-01
1.403638519892829418e+09 4.461598000000000397e+00 -1.680822000000000038e+00 5.790290000000000159e-01 -7.577850000000000419e-01 -3.484929999999999972e-01 -4.975330000000000030e-01 2.382769999999999888e-01
1.403638519897829533e+09 4.461592999999999698e+00 -1.680819999999999981e+00 5.790279999999999871e-01 -7.577859999999999596e-01 -3.484900000000000220e-01 -4.975310000000000010e-01 2.382799999999999918e-01
1.403638519902829409e+09 4.461587999999999887e+00 -1.680816000000000088e+00 5.790279999999999871e-01 -7.577899999999999636e-01 -3.484880000000000200e-01 -4.975280000000000258e-01 2.382779999999999898e-01
1.403638519907829523e+09 4.461583000000000077e+00 -1.680812999999999890e+00 5.790290000000000159e-01 -7.577939999999999676e-01 -3.484889999999999932e-01 -4.975209999999999910e-01 2.382759999999999878e-01
1.403638519912829399e+09 4.461577000000000126e+00 -1.680808999999999997e+00 5.790309999999999624e-01 -7.577970000000000539e-01 -3.484880000000000200e-01 -4.975180000000000158e-01 2.382769999999999888e-01
1.403638519917829514e+09 4.461572000000000315e+00 -1.680805000000000105e+00 5.790349999999999664e-01 -7.577970000000000539e-01 -3.484860000000000180e-01 -4.975209999999999910e-01 2.382759999999999878e-01
1.403638519922829390e+09 4.461566000000000365e+00 -1.680801999999999907e+00 5.790389999999999704e-01 -7.577939999999999676e-01 -3.484820000000000140e-01 -4.975269999999999970e-01 2.382740000000000136e-01
1.403638519927829504e+09 4.461560000000000414e+00 -1.680798000000000014e+00 5.790429999999999744e-01 -7.577960000000000251e-01 -3.484740000000000060e-01 -4.975280000000000258e-01 2.382789999999999908e-01
1.403638519932829618e+09 4.461553999999999576e+00 -1.680793999999999899e+00 5.790450000000000319e-01 -7.578019999999999756e-01 -3.484700000000000020e-01 -4.975220000000000198e-01 2.382799999999999918e-01
1.403638519937829494e+09 4.461547000000000374e+00 -1.680790000000000006e+00 5.790469999999999784e-01 -7.578089999999999549e-01 -3.484729999999999772e-01 -4.975100000000000078e-01 2.382769999999999888e-01
1.403638519942829609e+09 4.461567999999999756e+00 -1.680793999999999899e+00 5.790279999999999871e-01 -7.578120000000000411e-01 -3.484769999999999812e-01 -4.975049999999999750e-01 2.382710000000000106e-01
1.403638519947829485e+09 4.461565000000000225e+00 -1.680790999999999924e+00 5.790269999999999584e-01 -7.578129999999999589e-01 -3.484820000000000140e-01 -4.975010000000000265e-01 2.382690000000000086e-01
1.403638519952829599e+09 4.461560999999999666e+00 -1.680787000000000031e+00 5.790260000000000407e-01 -7.578169999999999629e-01 -3.484849999999999892e-01 -4.974910000000000165e-01 2.382720000000000116e-01
1.403638519957829475e+09 4.461555999999999855e+00 -1.680782999999999916e+00 5.790260000000000407e-01 -7.578190000000000204e-01 -3.484860000000000180e-01 -4.974870000000000125e-01 2.382740000000000136e-01
1.403638519962829590e+09 4.461551000000000045e+00 -1.680779000000000023e+00 5.790269999999999584e-01 -7.578150000000000164e-01 -3.484869999999999912e-01 -4.974910000000000165e-01 2.382769999999999888e-01
1.403638519967829466e+09 4.461543999999999954e+00 -1.680773000000000073e+00 5.790279999999999871e-01 -7.578120000000000411e-01 -3.484869999999999912e-01 -4.974939999999999918e-01 2.382789999999999908e-01
1.403638519972829580e+09 4.461536999999999864e+00 -1.680768000000000040e+00 5.790279999999999871e-01 -7.578120000000000411e-01 -3.484860000000000180e-01 -4.974939999999999918e-01 2.382809999999999928e-01
1.403638519977829456e+09 4.461528999999999634e+00 -1.680763000000000007e+00 5.790279999999999871e-01 -7.578139999999999876e-01 -3.484840000000000160e-01 -4.974890000000000145e-01 2.382879999999999998e-01
1.403638519982829571e+09 4.461520000000000152e+00 -1.680757000000000057e+00 5.790300000000000447e-01 -7.578169999999999629e-01 -3.484800000000000120e-01 -4.974850000000000105e-01 2.382930000000000048e-01
1.403638519987829447e+09 4.461509999999999643e+00 -1.680752000000000024e+00 5.790319999999999911e-01 -7.578200000000000491e-01 -3.484780000000000100e-01 -4.974799999999999778e-01 2.382980000000000098e-01
1.403638519992829323e+09 4.461529999999999774e+00 -1.680754000000000081e+00 5.790100000000000247e-01 -7.578209999999999669e-01 -3.484789999999999832e-01 -4.974770000000000025e-01 2.382990000000000108e-01
1.403638519997829437e+09 4.461522999999999683e+00 -1.680749999999999966e+00 5.790079999999999671e-01 -7.578219999999999956e-01 -3.484769999999999812e-01 -4.974750000000000005e-01 2.383039999999999881e-01
1.403638520002829552e+09 4.461515999999999593e+00 -1.680746000000000073e+00 5.790060000000000207e-01 -7.578230000000000244e-01 -3.484769999999999812e-01 -4.974720000000000253e-01 2.383059999999999901e-01
1.403638520007829428e+09 4.461509000000000391e+00 -1.680743000000000098e+00 5.790049999999999919e-01 -7.578240000000000531e-01 -3.484740000000000060e-01 -4.974720000000000253e-01 2.383069999999999911e-01
1.403638520012829542e+09 4.461501000000000161e+00 -1.680739999999999901e+00 5.790049999999999919e-01 -7.578230000000000244e-01 -3.484630000000000227e-01 -4.974779999999999758e-01 2.383139999999999981e-01
1.403638520017829418e+09 4.461492999999999931e+00 -1.680738000000000065e+00 5.790060000000000207e-01 -7.578259999999999996e-01 -3.484539999999999860e-01 -4.974779999999999758e-01 2.383180000000000021e-01
1.403638520022829533e+09 4.461484999999999701e+00 -1.680736000000000008e+00 5.790060000000000207e-01 -7.578329999999999789e-01 -3.484470000000000067e-01 -4.974729999999999985e-01 2.383139999999999981e-01
1.403638520027829409e+09 4.461476000000000219e+00 -1.680733999999999950e+00 5.790070000000000494e-01 -7.578409999999999869e-01 -3.484439999999999760e-01 -4.974649999999999905e-01 2.383129999999999971e-01
1.403638520032829523e+09 4.461466999999999850e+00 -1.680731999999999893e+00 5.790079999999999671e-01 -7.578439999999999621e-01 -3.484439999999999760e-01 -4.974600000000000133e-01 2.383109999999999951e-01
1.403638520037829399e+09 4.461457000000000228e+00 -1.680728999999999917e+00 5.790100000000000247e-01 -7.578460000000000196e-01 -3.484470000000000067e-01 -4.974589999999999845e-01 2.383049999999999891e-01
1.403638520042829514e+09 4.461476000000000219e+00 -1.680733000000000033e+00 5.789889999999999759e-01 -7.578430000000000444e-01 -3.484530000000000127e-01 -4.974600000000000133e-01 2.383020000000000138e-01
1.403638520047829390e+09 4.461471000000000409e+00 -1.680730999999999975e+00 5.789889999999999759e-01 -7.578359999999999541e-01 -3.484579999999999900e-01 -4.974669999999999925e-01 2.383039999999999881e-01
1.403638520052829504e+09 4.461465999999999710e+00 -1.680728999999999917e+00 5.789910000000000334e-01 -7.578329999999999789e-01 -3.484550000000000147e-01 -4.974709999999999965e-01 2.383079999999999921e-01
1.403638520057829618e+09 4.461460999999999899e+00 -1.680727000000000082e+00 5.789919999999999511e-01 -7.578359999999999541e-01 -3.484459999999999780e-01 -4.974709999999999965e-01 2.383119999999999961e-01
1.403638520062829494e+09 4.461454999999999949e+00 -1.680725000000000025e+00 5.789929999999999799e-01 -7.578390000000000404e-01 -3.484389999999999987e-01 -4.974740000000000273e-01 2.383089999999999931e-01
1.403638520067829609e+09 4.461446999999999719e+00 -1.680722999999999967e+00 5.789940000000000087e-01 -7.578439999999999621e-01 -3.484329999999999927e-01 -4.974740000000000273e-01 2.383000000000000118e-01
1.403638520072829485e+09 4.461439000000000377e+00 -1.680720999999999909e+00 5.789959999999999551e-01 -7.578519999999999701e-01 -3.484249999999999847e-01 -4.974689999999999945e-01 2.382970000000000088e-01
1.403638520077829599e+09 4.461430000000000007e+00 -1.680717999999999934e+00 5.790009999999999879e-01 -7.578549999999999454e-01 -3.484140000000000015e-01 -4.974689999999999945e-01 2.383039999999999881e-01
1.403638520082829475e+09 4.461420999999999637e+00 -1.680717000000000017e+00 5.790060000000000207e-01 -7.578540000000000276e-01 -3.484019999999999895e-01 -4.974720000000000253e-01 2.383149999999999991e-01
1.403638520087829590e+09 4.461412000000000155e+00 -1.680714999999999959e+00 5.790119999999999711e-01 -7.578519999999999701e-01 -3.483970000000000122e-01 -4.974750000000000005e-01 2.383220000000000061e-01
1.403638520092829466e+09 4.461433999999999678e+00 -1.680720999999999909e+00 5.789889999999999759e-01 -7.578510000000000524e-01 -3.484019999999999895e-01 -4.974740000000000273e-01 2.383200000000000041e-01
1.403638520097829580e+09 4.461431000000000147e+00 -1.680720999999999909e+00 5.789870000000000294e-01 -7.578580000000000316e-01 -3.484070000000000222e-01 -4.974649999999999905e-01 2.383129999999999971e-01
1.403638520102829456e+09 4.461427999999999727e+00 -1.680720999999999909e+00 5.789860000000000007e-01 -7.578660000000000396e-01 -3.484079999999999955e-01 -4.974560000000000093e-01 2.383039999999999881e-01
1.403638520107829571e+09 4.461424000000000056e+00 -1.680720999999999909e+00 5.789879999999999471e-01 -7.578709999999999614e-01 -3.484070000000000222e-01 -4.974520000000000053e-01 2.382980000000000098e-01
1.403638520112829447e+09 4.461420000000000385e+00 -1.680719000000000074e+00 5.789929999999999799e-01 -7.578709999999999614e-01 -3.484039999999999915e-01 -4.974529999999999785e-01 2.382990000000000108e-01
1.403638520117829561e+09 4.461414999999999687e+00 -1.680717000000000017e+00 5.789980000000000127e-01 -7.578700000000000436e-01 -3.483979999999999855e-01 -4.974569999999999825e-01 2.383020000000000138e-01
1.403638520122829199e+09 4.461408999999999736e+00 -1.680714999999999959e+00 5.790020000000000167e-01 -7.578690000000000149e-01 -3.483959999999999835e-01 -4.974569999999999825e-01 2.383109999999999951e-01
1.403638520127829552e+09 4.461401999999999646e+00 -1.680711999999999984e+00 5.790049999999999919e-01 -7.578669999999999574e-01 -3.483930000000000082e-01 -4.974560000000000093e-01 2.383230000000000071e-01
1.403638520132829428e+09 4.461395999999999695e+00 -1.680711000000000066e+00 5.790079999999999671e-01 -7.578690000000000149e-01 -3.483939999999999815e-01 -4.974509999999999765e-01 2.383250000000000091e-01
1.403638520137829542e+09 4.461388000000000353e+00 -1.680709000000000009e+00 5.790129999999999999e-01 -7.578730000000000189e-01 -3.483950000000000102e-01 -4.974439999999999973e-01 2.383250000000000091e-01
1.403638520142829418e+09 4.461407999999999596e+00 -1.680714000000000041e+00 5.789929999999999799e-01 -7.578789999999999694e-01 -3.483899999999999775e-01 -4.974390000000000200e-01 2.383240000000000081e-01
1.403638520147829533e+09 4.461405000000000065e+00 -1.680714000000000041e+00 5.789929999999999799e-01 -7.578850000000000309e-01 -3.483870000000000022e-01 -4.974330000000000140e-01 2.383230000000000071e-01
1.403638520152829409e+09 4.461401000000000394e+00 -1.680714000000000041e+00 5.789950000000000374e-01 -7.578859999999999486e-01 -3.483850000000000002e-01 -4.974310000000000120e-01 2.383240000000000081e-01
1.403638520157829523e+09 4.461395000000000444e+00 -1.680712999999999901e+00 5.789959999999999551e-01 -7.578850000000000309e-01 -3.483829999999999982e-01 -4.974310000000000120e-01 2.383299999999999863e-01
1.403638520162829399e+09 4.461388999999999605e+00 -1.680711999999999984e+00 5.789990000000000414e-01 -7.578859999999999486e-01 -3.483829999999999982e-01 -4.974279999999999813e-01 2.383369999999999933e-01
1.403638520167829514e+09 4.461382000000000403e+00 -1.680711000000000066e+00 5.790020000000000167e-01 -7.578859999999999486e-01 -3.483800000000000230e-01 -4.974290000000000100e-01 2.383379999999999943e-01
1.403638520172829390e+09 4.461374000000000173e+00 -1.680709999999999926e+00 5.790060000000000207e-01 -7.578899999999999526e-01 -3.483749999999999902e-01 -4.974299999999999833e-01 2.383309999999999873e-01
1.403638520177829742e+09 4.461367000000000083e+00 -1.680709000000000009e+00 5.790110000000000534e-01 -7.578979999999999606e-01 -3.483729999999999882e-01 -4.974259999999999793e-01 2.383170000000000011e-01
1.403638520182829618e+09 4.461358999999999853e+00 -1.680709000000000009e+00 5.790149999999999464e-01 -7.579080000000000261e-01 -3.483640000000000070e-01 -4.974210000000000020e-01 2.383059999999999901e-01
