# time x y z qx qy qz qw
1.413393887450760603e+09 -1.005900999999999934e+00 4.789140000000000064e-01 1.329177999999999971e+00 2.214800000000000102e-02 -8.053599999999999648e-01 2.406700000000000159e-02 5.918839999999999657e-01
1.413393887455760479e+09 -1.005916999999999950e+00 4.789070000000000271e-01 1.329183999999999921e+00 2.215999999999999914e-02 -8.053580000000000183e-01 2.410500000000000143e-02 5.918830000000000480e-01
1.413393887460760593e+09 -1.005929999999999991e+00 4.788919999999999844e-01 1.329188000000000036e+00 2.220300000000000051e-02 -8.053649999999999975e-01 2.416499999999999898e-02 5.918700000000000072e-01
1.413393887465760469e+09 -1.005938999999999917e+00 4.788769999999999971e-01 1.329191000000000011e+00 2.224800000000000041e-02 -8.053690000000000015e-01 2.422200000000000047e-02 5.918600000000000527e-01
1.413393887470760822e+09 -1.005943000000000032e+00 4.788700000000000179e-01 1.329191000000000011e+00 2.225900000000000101e-02 -8.053749999999999520e-01 2.424799999999999872e-02 5.918499999999999872e-01
1.413393887475760460e+09 -1.006048999999999971e+00 4.788660000000000139e-01 1.329185999999999979e+00 2.223299999999999929e-02 -8.053749999999999520e-01 2.422600000000000101e-02 5.918529999999999625e-01
1.413393887480760574e+09 -1.006067000000000045e+00 4.788769999999999971e-01 1.329183000000000003e+00 2.219399999999999845e-02 -8.053789999999999560e-01 2.415899999999999992e-02 5.918510000000000160e-01
1.413393887485760450e+09 -1.006078999999999946e+00 4.788879999999999804e-01 1.329180000000000028e+00 2.215800000000000061e-02 -8.053900000000000503e-01 2.409400000000000083e-02 5.918400000000000327e-01
1.413393887490760565e+09 -1.006086999999999954e+00 4.788939999999999864e-01 1.329177000000000053e+00 2.213700000000000043e-02 -8.053960000000000008e-01 2.406799999999999912e-02 5.918339999999999712e-01
1.413393887495760441e+09 -1.006091999999999986e+00 4.788930000000000131e-01 1.329177000000000053e+00 2.214500000000000149e-02 -8.053940000000000543e-01 2.407799999999999871e-02 5.918369999999999465e-01
1.413393887500760555e+09 -1.006094000000000044e+00 4.788839999999999764e-01 1.329177999999999971e+00 2.218699999999999839e-02 -8.053930000000000256e-01 2.411999999999999908e-02 5.918350000000000000e-01
1.413393887505760431e+09 -1.006092999999999904e+00 4.788700000000000179e-01 1.329180999999999946e+00 2.224399999999999988e-02 -8.053930000000000256e-01 2.417499999999999857e-02 5.918299999999999672e-01
1.413393887510760546e+09 -1.006088000000000093e+00 4.788609999999999811e-01 1.329185999999999979e+00 2.228300000000000072e-02 -8.054000000000000048e-01 2.421699999999999894e-02 5.918170000000000375e-01
1.413393887515760422e+09 -1.006081000000000003e+00 4.788649999999999851e-01 1.329191999999999929e+00 2.227300000000000113e-02 -8.054019999999999513e-01 2.422900000000000054e-02 5.918139999999999512e-01
1.413393887520760536e+09 -1.006069000000000102e+00 4.788789999999999991e-01 1.329201999999999995e+00 2.223100000000000076e-02 -8.053989999999999760e-01 2.419100000000000070e-02 5.918219999999999592e-01
1.413393887525760412e+09 -1.006183000000000050e+00 4.788899999999999824e-01 1.329209000000000085e+00 2.217600000000000127e-02 -8.053940000000000543e-01 2.413500000000000020e-02 5.918320000000000247e-01
1.413393887530760527e+09 -1.006188000000000082e+00 4.789039999999999964e-01 1.329223000000000043e+00 2.213800000000000143e-02 -8.053960000000000008e-01 2.409800000000000136e-02 5.918330000000000535e-01
1.413393887535760403e+09 -1.006189000000000000e+00 4.789129999999999776e-01 1.329236000000000084e+00 2.212899999999999937e-02 -8.053890000000000216e-01 2.409100000000000130e-02 5.918430000000000080e-01
1.413393887540760517e+09 -1.006185000000000107e+00 4.789129999999999776e-01 1.329248999999999903e+00 2.214700000000000002e-02 -8.053820000000000423e-01 2.412800000000000014e-02 5.918510000000000160e-01
1.413393887545760393e+09 -1.006180000000000074e+00 4.789059999999999984e-01 1.329261000000000026e+00 2.219199999999999992e-02 -8.053810000000000136e-01 2.419100000000000070e-02 5.918480000000000407e-01
1.413393887550760508e+09 -1.006170999999999927e+00 4.789010000000000211e-01 1.329272999999999927e+00 2.223100000000000076e-02 -8.053850000000000176e-01 2.425000000000000072e-02 5.918379999999999752e-01
1.413393887555760384e+09 -1.006159000000000026e+00 4.789089999999999736e-01 1.329282999999999992e+00 2.222100000000000117e-02 -8.053869999999999640e-01 2.427400000000000044e-02 5.918350000000000000e-01
1.413393887560760498e+09 -1.006140999999999952e+00 4.789320000000000244e-01 1.329293999999999976e+00 2.216600000000000167e-02 -8.053810000000000136e-01 2.424000000000000113e-02 5.918470000000000120e-01
1.413393887565760612e+09 -1.006118999999999986e+00 4.789610000000000256e-01 1.329306000000000099e+00 2.210200000000000012e-02 -8.053759999999999808e-01 2.417700000000000057e-02 5.918590000000000240e-01
1.413393887570760489e+09 -1.006094000000000044e+00 4.789849999999999941e-01 1.329318999999999917e+00 2.207100000000000034e-02 -8.053730000000000055e-01 2.412399999999999961e-02 5.918649999999999745e-01
1.413393887575760603e+09 -1.006215000000000082e+00 4.789809999999999901e-01 1.329326999999999925e+00 2.207200000000000134e-02 -8.053679999999999728e-01 2.409999999999999989e-02 5.918740000000000112e-01
1.413393887580760479e+09 -1.006212000000000106e+00 4.789820000000000189e-01 1.329336999999999991e+00 2.210900000000000018e-02 -8.053679999999999728e-01 2.412200000000000108e-02 5.918710000000000360e-01
1.413393887585760593e+09 -1.006200999999999901e+00 4.789800000000000169e-01 1.329348999999999892e+00 2.215999999999999914e-02 -8.053829999999999600e-01 2.416400000000000145e-02 5.918470000000000120e-01
1.413393887590760469e+09 -1.006181999999999910e+00 4.789849999999999941e-01 1.329366999999999965e+00 2.219700000000000145e-02 -8.053860000000000463e-01 2.418800000000000117e-02 5.918409999999999505e-01
1.413393887595760584e+09 -1.006156999999999968e+00 4.790030000000000121e-01 1.329391999999999907e+00 2.220000000000000098e-02 -8.053749999999999520e-01 2.415099999999999886e-02 5.918569999999999665e-01
1.413393887600760460e+09 -1.006126999999999994e+00 4.790280000000000094e-01 1.329426999999999914e+00 2.218600000000000086e-02 -8.053630000000000511e-01 2.406799999999999912e-02 5.918780000000000152e-01
1.413393887605760574e+09 -1.006091000000000069e+00 4.790479999999999738e-01 1.329476000000000102e+00 2.218499999999999986e-02 -8.053559999999999608e-01 2.400499999999999856e-02 5.918900000000000272e-01
1.413393887610760450e+09 -1.006051000000000029e+00 4.790579999999999838e-01 1.329531000000000018e+00 2.219799999999999898e-02 -8.053409999999999735e-01 2.401000000000000009e-02 5.919090000000000185e-01
1.413393887615760565e+09 -1.006005999999999956e+00 4.790619999999999878e-01 1.329585999999999935e+00 2.218300000000000133e-02 -8.052989999999999871e-01 2.409999999999999989e-02 5.919630000000000170e-01
1.413393887620760202e+09 -1.005956999999999990e+00 4.790670000000000206e-01 1.329634999999999900e+00 2.210499999999999965e-02 -8.052700000000000413e-01 2.424799999999999872e-02 5.919990000000000530e-01
1.413393887625760555e+09 -1.006072000000000077e+00 4.790449999999999986e-01 1.329668000000000072e+00 2.200300000000000172e-02 -8.052359999999999518e-01 2.438699999999999896e-02 5.920440000000000147e-01
1.413393887630760431e+09 -1.006048000000000053e+00 4.790440000000000254e-01 1.329704999999999915e+00 2.192799999999999958e-02 -8.052089999999999526e-01 2.450700000000000101e-02 5.920790000000000219e-01
1.413393887635760546e+09 -1.006019999999999914e+00 4.790470000000000006e-01 1.329736000000000029e+00 2.187199999999999908e-02 -8.052059999999999773e-01 2.457799999999999915e-02 5.920809999999999684e-01
1.413393887640760422e+09 -1.005989000000000022e+00 4.790590000000000126e-01 1.329760999999999971e+00 2.181200000000000153e-02 -8.051909999999999901e-01 2.456699999999999856e-02 5.921049999999999924e-01
1.413393887645760536e+09 -1.005956000000000072e+00 4.790760000000000018e-01 1.329779000000000044e+00 2.176799999999999916e-02 -8.051690000000000236e-01 2.446100000000000010e-02 5.921410000000000284e-01
1.413393887650760412e+09 -1.005921000000000065e+00 4.790849999999999831e-01 1.329790999999999945e+00 2.179800000000000140e-02 -8.051589999999999581e-01 2.433199999999999946e-02 5.921589999999999909e-01
1.413393887655760527e+09 -1.005884000000000000e+00 4.790769999999999751e-01 1.329793000000000003e+00 2.189899999999999833e-02 -8.051629999999999621e-01 2.425400000000000125e-02 5.921530000000000404e-01
1.413393887660760403e+09 -1.005843999999999960e+00 4.790599999999999858e-01 1.329784999999999995e+00 2.201099999999999932e-02 -8.051530000000000076e-01 2.424799999999999872e-02 5.921619999999999662e-01
1.413393887665760517e+09 -1.005802000000000085e+00 4.790449999999999986e-01 1.329768000000000061e+00 2.209600000000000106e-02 -8.051260000000000083e-01 2.425499999999999878e-02 5.921959999999999447e-01
1.413393887670760393e+09 -1.005756000000000094e+00 4.790340000000000154e-01 1.329742999999999897e+00 2.214999999999999955e-02 -8.051359999999999628e-01 2.425599999999999978e-02 5.921790000000000109e-01
1.413393887675760269e+09 -1.005883000000000083e+00 4.790050000000000141e-01 1.329711000000000087e+00 2.216600000000000167e-02 -8.051409999999999956e-01 2.426000000000000031e-02 5.921720000000000317e-01
1.413393887680760384e+09 -1.005865000000000009e+00 4.790070000000000161e-01 1.329682999999999948e+00 2.211499999999999924e-02 -8.051530000000000076e-01 2.428699999999999956e-02 5.921570000000000444e-01
1.413393887685760498e+09 -1.005845000000000100e+00 4.790209999999999746e-01 1.329653999999999892e+00 2.199600000000000166e-02 -8.051669999999999661e-01 2.430399999999999922e-02 5.921410000000000284e-01
1.413393887690760612e+09 -1.005822999999999912e+00 4.790349999999999886e-01 1.329626999999999892e+00 2.189400000000000027e-02 -8.051949999999999941e-01 2.429200000000000109e-02 5.921070000000000499e-01
1.413393887695760489e+09 -1.005797999999999970e+00 4.790389999999999926e-01 1.329607999999999901e+00 2.186000000000000096e-02 -8.052430000000000421e-01 2.429100000000000009e-02 5.920440000000000147e-01
1.413393887700760603e+09 -1.005772000000000110e+00 4.790389999999999926e-01 1.329601000000000033e+00 2.184699999999999837e-02 -8.052839999999999998e-01 2.431900000000000034e-02 5.919870000000000410e-01
1.413393887705760479e+09 -1.005741999999999914e+00 4.790389999999999926e-01 1.329606999999999983e+00 2.183300000000000171e-02 -8.052970000000000406e-01 2.433700000000000099e-02 5.919699999999999962e-01
1.413393887710760593e+09 -1.005708999999999964e+00 4.790349999999999886e-01 1.329620000000000024e+00 2.185899999999999996e-02 -8.052970000000000406e-01 2.432899999999999993e-02 5.919689999999999674e-01
1.413393887715760469e+09 -1.005678000000000072e+00 4.790229999999999766e-01 1.329638000000000098e+00 2.192600000000000104e-02 -8.053219999999999823e-01 2.434199999999999905e-02 5.919309999999999850e-01
1.413393887720760584e+09 -1.005644999999999900e+00 4.790119999999999933e-01 1.329661999999999900e+00 2.200099999999999972e-02 -8.053259999999999863e-01 2.436400000000000024e-02 5.919219999999999482e-01
1.413393887725760460e+09 -1.005792999999999937e+00 4.789880000000000249e-01 1.329682999999999948e+00 2.200500000000000025e-02 -8.053099999999999703e-01 2.438900000000000096e-02 5.919429999999999970e-01
1.413393887730760336e+09 -1.005786999999999987e+00 4.789970000000000061e-01 1.329706000000000055e+00 2.197400000000000048e-02 -8.052690000000000126e-01 2.438500000000000043e-02 5.919999999999999707e-01
1.413393887735760450e+09 -1.005778999999999979e+00 4.790099999999999913e-01 1.329720000000000013e+00 2.193600000000000064e-02 -8.052519999999999678e-01 2.436800000000000077e-02 5.920250000000000234e-01
1.413393887740760565e+09 -1.005765999999999938e+00 4.790249999999999786e-01 1.329725999999999964e+00 2.190599999999999839e-02 -8.052589999999999471e-01 2.435599999999999918e-02 5.920180000000000442e-01
1.413393887745760441e+09 -1.005744999999999889e+00 4.790389999999999926e-01 1.329728999999999939e+00 2.186300000000000049e-02 -8.052460000000000173e-01 2.435700000000000018e-02 5.920360000000000067e-01
1.413393887750760555e+09 -1.005716000000000054e+00 4.790490000000000026e-01 1.329722999999999988e+00 2.180999999999999953e-02 -8.052230000000000221e-01 2.436299999999999924e-02 5.920699999999999852e-01
1.413393887755760431e+09 -1.005681999999999965e+00 4.790510000000000046e-01 1.329703999999999997e+00 2.179400000000000087e-02 -8.052070000000000061e-01 2.435800000000000118e-02 5.920919999999999517e-01
1.413393887760760546e+09 -1.005643000000000065e+00 4.790449999999999986e-01 1.329676000000000080e+00 2.183500000000000024e-02 -8.052369999999999806e-01 2.436400000000000024e-02 5.920499999999999652e-01
1.413393887765760422e+09 -1.005597000000000074e+00 4.790369999999999906e-01 1.329649000000000081e+00 2.190599999999999839e-02 -8.052650000000000086e-01 2.437699999999999936e-02 5.920079999999999787e-01
1.413393887770760536e+09 -1.005543000000000076e+00 4.790329999999999866e-01 1.329626999999999892e+00 2.194499999999999923e-02 -8.052759999999999918e-01 2.439200000000000049e-02 5.919910000000000450e-01
1.413393887775760412e+09 -1.005673000000000039e+00 4.790159999999999973e-01 1.329601000000000033e+00 2.196700000000000041e-02 -8.052570000000000006e-01 2.435500000000000165e-02 5.920180000000000442e-01
1.413393887780760527e+09 -1.005648000000000097e+00 4.790170000000000261e-01 1.329571999999999976e+00 2.198800000000000060e-02 -8.052759999999999918e-01 2.430099999999999968e-02 5.919929999999999914e-01
1.413393887785760403e+09 -1.005622000000000016e+00 4.790189999999999726e-01 1.329544999999999977e+00 2.200300000000000172e-02 -8.053219999999999823e-01 2.425000000000000072e-02 5.919320000000000137e-01
1.413393887790760517e+09 -1.005592999999999959e+00 4.790200000000000014e-01 1.329528999999999961e+00 2.199999999999999872e-02 -8.053489999999999815e-01 2.422399999999999901e-02 5.918970000000000065e-01
1.413393887795760393e+09 -1.005562000000000067e+00 4.790209999999999746e-01 1.329520999999999953e+00 2.195799999999999835e-02 -8.053519999999999568e-01 2.423399999999999860e-02 5.918949999999999489e-01
1.413393887800760508e+09 -1.005528999999999895e+00 4.790209999999999746e-01 1.329517000000000060e+00 2.192399999999999904e-02 -8.053449999999999775e-01 2.422099999999999947e-02 5.919050000000000145e-01
1.413393887805760145e+09 -1.005495000000000028e+00 4.790139999999999953e-01 1.329517000000000060e+00 2.190900000000000139e-02 -8.053690000000000015e-01 2.423499999999999960e-02 5.918729999999999825e-01
1.413393887810760498e+09 -1.005455999999999905e+00 4.790019999999999833e-01 1.329523000000000010e+00 2.190500000000000086e-02 -8.053799999999999848e-01 2.429699999999999915e-02 5.918560000000000487e-01
1.413393887815760612e+09 -1.005414999999999948e+00 4.789900000000000269e-01 1.329533999999999994e+00 2.188400000000000067e-02 -8.053670000000000551e-01 2.438299999999999843e-02 5.918700000000000072e-01
1.413393887820760489e+09 -1.005371000000000015e+00 4.789860000000000229e-01 1.329547000000000034e+00 2.185499999999999943e-02 -8.053409999999999735e-01 2.443299999999999986e-02 5.919050000000000145e-01
1.413393887825760603e+09 -1.005514999999999937e+00 4.789539999999999909e-01 1.329549000000000092e+00 2.182600000000000165e-02 -8.053249999999999575e-01 2.442700000000000080e-02 5.919280000000000097e-01
1.413393887830760479e+09 -1.005501999999999896e+00 4.789479999999999849e-01 1.329558000000000018e+00 2.182100000000000012e-02 -8.053329999999999655e-01 2.442400000000000126e-02 5.919170000000000265e-01
1.413393887835760593e+09 -1.005484999999999962e+00 4.789419999999999789e-01 1.329566000000000026e+00 2.182399999999999965e-02 -8.053219999999999823e-01 2.442700000000000080e-02 5.919320000000000137e-01
1.413393887840760469e+09 -1.005462000000000078e+00 4.789399999999999769e-01 1.329566999999999943e+00 2.180700000000000000e-02 -8.053109999999999991e-01 2.443199999999999886e-02 5.919470000000000010e-01
1.413393887845760584e+09 -1.005436999999999914e+00 4.789439999999999809e-01 1.329558000000000018e+00 2.178700000000000081e-02 -8.053029999999999911e-01 2.440499999999999961e-02 5.919590000000000130e-01
1.413393887850760460e+09 -1.005408000000000079e+00 4.789490000000000136e-01 1.329539000000000026e+00 2.178599999999999981e-02 -8.053249999999999575e-01 2.436100000000000071e-02 5.919330000000000425e-01
1.413393887855760574e+09 -1.005373000000000072e+00 4.789519999999999889e-01 1.329512999999999945e+00 2.179700000000000040e-02 -8.053590000000000471e-01 2.434899999999999912e-02 5.918849999999999945e-01
1.413393887860760689e+09 -1.005333000000000032e+00 4.789539999999999909e-01 1.329482000000000053e+00 2.181800000000000059e-02 -8.053850000000000176e-01 2.436400000000000024e-02 5.918489999999999585e-01
1.413393887865760565e+09 -1.005289000000000099e+00 4.789579999999999949e-01 1.329447999999999963e+00 2.184399999999999883e-02 -8.054099999999999593e-01 2.437699999999999936e-02 5.918130000000000335e-01
1.413393887870760441e+09 -1.005243000000000109e+00 4.789669999999999761e-01 1.329412999999999956e+00 2.187400000000000108e-02 -8.054350000000000120e-01 2.436500000000000124e-02 5.917790000000000550e-01
1.413393887875760555e+09 -1.005387000000000031e+00 4.789410000000000056e-01 1.329366000000000048e+00 2.187199999999999908e-02 -8.054679999999999618e-01 2.433599999999999999e-02 5.917350000000000110e-01
1.413393887880760431e+09 -1.005368000000000039e+00 4.789490000000000136e-01 1.329331999999999958e+00 2.185300000000000090e-02 -8.054940000000000433e-01 2.432600000000000040e-02 5.917000000000000037e-01
1.413393887885760546e+09 -1.005344000000000015e+00 4.789550000000000196e-01 1.329304999999999959e+00 2.183099999999999971e-02 -8.055039999999999978e-01 2.432499999999999940e-02 5.916879999999999917e-01
1.413393887890760422e+09 -1.005316000000000098e+00 4.789590000000000236e-01 1.329282000000000075e+00 2.182299999999999865e-02 -8.055250000000000465e-01 2.431900000000000034e-02 5.916599999999999637e-01
1.413393887895760536e+09 -1.005287000000000042e+00 4.789610000000000256e-01 1.329266999999999976e+00 2.182299999999999865e-02 -8.055379999999999763e-01 2.431099999999999928e-02 5.916420000000000012e-01
1.413393887900760412e+09 -1.005255999999999927e+00 4.789630000000000276e-01 1.329258999999999968e+00 2.182200000000000112e-02 -8.055510000000000170e-01 2.429299999999999862e-02 5.916249999999999565e-01
1.413393887905760527e+09 -1.005222999999999978e+00 4.789640000000000009e-01 1.329260000000000108e+00 2.181200000000000153e-02 -8.055560000000000498e-01 2.428100000000000050e-02 5.916200000000000347e-01
1.413393887910760403e+09 -1.005184999999999995e+00 4.789599999999999969e-01 1.329266999999999976e+00 2.180199999999999846e-02 -8.055539999999999923e-01 2.430500000000000022e-02 5.916219999999999812e-01
1.413393887915760756e+09 -1.005144999999999955e+00 4.789519999999999889e-01 1.329275999999999902e+00 2.181800000000000059e-02 -8.055569999999999675e-01 2.433899999999999952e-02 5.916160000000000307e-01
1.413393887920760393e+09 -1.005103000000000080e+00 4.789459999999999829e-01 1.329285000000000050e+00 2.183900000000000077e-02 -8.055590000000000250e-01 2.435599999999999918e-02 5.916120000000000267e-01
1.413393887925760508e+09 -1.005247999999999919e+00 4.789059999999999984e-01 1.329275999999999902e+00 2.182500000000000065e-02 -8.055609999999999715e-01 2.434899999999999912e-02 5.916090000000000515e-01
1.413393887930760384e+09 -1.005236000000000018e+00 4.789010000000000211e-01 1.329285000000000050e+00 2.178899999999999934e-02 -8.055550000000000210e-01 2.435000000000000012e-02 5.916200000000000347e-01
